Latitude,Longitude,Sample Date,med_blue,med_green,med_red,med_nir,med_swir16,med_swir22,med_st_b10,med_NDMI,med_MNDWI,med_NDVI,med_NDTI,med_NDBI,med_UrbanScore,med_EVI,median_LST,urban_ratio,water_ratio,veg_ratio,bare_ratio,hot_ratio,corr_NDVI_LST,corr_NDBI_LST,corr_MNDWI_LST
-28.141944,26.417778,04-01-2011,9017.0,9839.0,9679.0,14666.0,13380.0,10667.0,45265.0,0.04585324110390057,-0.15250441448813407,0.20484699116861696,-0.008197561225535362,-0.04585324110390057,-0.25070023227251753,2.438153906326343,45265.0,0.08080808080808081,0.10101010101010101,0.04040404040404041,0.0,0.23232323232323232,0.3024079149777012,0.5880349687775658,-0.6257070031130058
-27.398611,26.614722,04-01-2011,9216.5,10175.5,9839.5,17038.0,13483.0,10404.0,45040.0,0.11647717964680018,-0.13980176258004465,0.2678262487210482,-0.01678740944291773,-0.11647717964680018,-0.38430342836784837,2.5885504692725005,45040.0,0.0,0.022222222222222223,0.2222222222222222,0.0,0.25555555555555554,0.3716248473656809,0.07939828136116318,-0.5327579994797447
-33.501667,21.624167,04-01-2011,8472.0,8993.0,8961.0,14369.0,11751.0,9423.0,43151.0,0.10022970903522167,-0.13295410721172324,0.2318045435062142,-0.0017823326278266585,-0.10022970903522167,-0.33203425254143587,2.941688424717081,43151.0,0.10101010101010101,0.030303030303030304,0.030303030303030304,0.0,0.24242424242424243,0.9054579339986802,-0.5580688015309504,-0.8700890451542777
-32.502778,19.535833,04-01-2011,10650.0,13249.0,15201.0,18007.0,20651.0,17960.0,48109.0,-0.06839464017797074,-0.21834808259586955,0.08449771139484435,0.06861159929701206,0.06839464017797074,-0.016103071216873613,0.23910153720303953,48109.0,0.6868686868686869,0.020202020202020204,0.010101010101010102,0.0,0.25252525252525254,-0.7349483707100094,0.7768203747731729,-0.6231963981455544
-25.45963889,28.26430556,04-01-2011,9139.0,10141.0,11240.0,13692.0,16356.0,13270.0,42333.5,-0.08865814696485594,-0.23455485526663308,0.09834750521418219,0.05140077639025279,0.08865814696485594,-0.00968935824932625,0.48687502482029715,42333.5,0.9181818181818182,0.0,0.0,0.0,0.2545454545454545,-0.20727833539531132,0.4781343761079385,-0.5352595174333538
-27.495556,26.074722,04-01-2011,9313.5,10751.5,11009.5,17730.5,17054.5,13206.0,46052.0,0.01943366393560437,-0.2266776954614104,0.23385525400139098,0.011856072790772429,-0.01943366393560437,-0.2532889179369954,1.205582162908743,46052.0,0.4,0.0,0.13636363636363635,0.0,0.23636363636363636,-0.7789495639159795,0.7988388017868808,-0.7684932363292946
-26.648056,27.089444,05-01-2011,8611.0,9618.0,9142.5,17193.0,13137.5,9580.0,44578.5,0.13371029162064546,-0.15466590494605634,0.30569003816141593,-0.025345806348444737,-0.13371029162064546,-0.4394003297820614,2.695540079019585,44578.5,0.0,0.0,0.5,0.0,0.23636363636363636,-0.3231715698636155,0.4914391883148003,-0.3953273231712711
-26.970278,27.211111,05-01-2011,9569.0,10900.0,11327.0,11311.0,9057.0,8261.0,44091.0,0.11066378633149986,0.09234854938116906,-0.0007067762169802956,0.019210869663022365,-0.11066378633149986,-0.10995701011451955,-0.00532871511356817,44091.0,0.030303030303030304,0.7171717171717171,0.0,0.0,0.24242424242424243,0.8672512374281566,0.5946499542260243,-0.8819172332437538
-27.38972222,26.46388889,05-01-2011,9700.5,11011.0,11335.5,13398.0,11717.5,10018.0,44996.5,0.0669108717724112,-0.031084321446641746,0.08338892595063342,0.014521289687423023,-0.0669108717724112,-0.15029979772304464,0.5955302745935889,44996.5,0.06363636363636363,0.5,0.10909090909090909,0.0,0.24545454545454545,0.8094981764678745,0.7136497809131027,-0.9151325744657941
-27.044444,27.005,05-01-2011,8915.5,9907.0,9504.0,16944.0,13894.0,10115.0,44983.5,0.09890394967248169,-0.16751397000125975,0.28130671506351984,-0.02076142393488218,-0.09890394967248169,-0.3802106647360015,2.6187040230896117,44983.5,0.0,0.07272727272727272,0.1,0.0,0.2545454545454545,0.4798352133845056,0.7455957281538271,-0.7165406765718928
-30.830556,26.921389,06-01-2011,8254.0,8777.0,8461.0,10669.0,7931.0,7615.0,44315.0,0.14720430107526805,0.050634426621977195,0.11542080501829528,-0.01833159299222637,-0.14720430107526805,-0.2626251060935633,-11.769722814501444,44315.0,0.08080808080808081,0.08080808080808081,0.08080808080808081,0.0,0.25252525252525254,0.8268753831633561,-0.5288055011934427,-0.7348918611739186
-27.00222,28.76528,06-01-2011,8535.0,9462.0,9635.0,14470.0,14580.0,11184.0,,-0.0037865748709122074,-0.21287746443723396,0.20058079236672807,0.009059014504896011,0.0037865748709122074,-0.19679421749581585,1.461873374856365,,0.37272727272727274,0.1,0.0,0.0,0.045454545454545456,-0.5887923733387836,-0.35062431389454707,0.5832544576823105
-27.02314,28.59389,06-01-2011,8752.5,9625.0,9711.0,13888.0,12925.0,10427.0,44524.5,0.03591541416477069,-0.1463414634146335,0.17699902538243073,0.0044476623913942675,-0.03591541416477069,-0.2129144395472014,1.6037627183720238,44524.5,0.15454545454545454,0.2727272727272727,0.02727272727272727,0.0,0.24545454545454545,0.5389567588437081,0.6998667429032551,-0.7428776158565665
-30.679722,26.7125,06-01-2011,9174.0,10412.0,11597.5,13944.0,8099.0,7790.0,43520.0,0.2651635439822154,0.12495273080870767,0.09187009376896388,0.05386310456848155,-0.2651635439822154,-0.3570336377511793,0.3983870967741908,43520.0,0.01818181818181818,0.6,0.2636363636363636,0.0,0.2545454545454545,0.7966537523300861,0.8837381545762735,-0.9362627467210013
-30.160091,27.40124,06-01-2011,8758.0,9656.0,9753.0,15505.0,13989.5,10842.0,44991.0,0.05138246113682195,-0.18326954388784258,0.22772982817325116,0.004997681487969473,-0.05138246113682195,-0.2791122893100731,1.7244273893752042,44991.0,0.07272727272727272,0.15454545454545454,0.08181818181818182,0.0,0.2545454545454545,0.7391871328695226,0.6407371724484826,-0.8767492414057731
-32.595833,19.009444,06-01-2011,9010.0,10186.0,10485.0,15505.0,15080.0,12139.0,47679.0,0.013895700506784327,-0.19369904219108608,0.19315121200461643,0.014464709012626316,-0.013895700506784327,-0.20704691251140075,1.1576422839221368,47679.0,0.45454545454545453,0.0,0.0,0.0,0.2545454545454545,-0.23391335697273252,0.5463257752961518,-0.681125147797763
-25.99136,27.84208,10-01-2011,10152.0,11441.0,11574.0,18565.5,16766.0,12879.0,44402.5,0.05093188797531933,-0.1887829262239863,0.23197133330015351,0.005778839887030173,-0.05093188797531933,-0.28290322127547285,1.472452718925054,44402.5,0.13636363636363635,0.0,0.06363636363636363,0.0,0.2545454545454545,-0.2942334764971571,0.6258262438477395,-0.7709739274955615
-26.73806,27.59194,10-01-2011,8427.5,8763.5,8574.0,9691.0,8236.0,7740.0,43791.5,0.08116249233000458,0.031030324421306328,0.06115521489186937,-0.010930064888247956,-0.08116249233000458,-0.14231770722187395,-1.3488709093105349,43791.5,0.0,0.8,0.0,0.0,0.24545454545454545,0.75312751444367,-0.4543918724232083,-0.8008862798285639
-26.45,28.085833,10-01-2011,9354.0,10502.0,12247.0,14937.0,17587.0,13800.0,41452.0,-0.08147829295289608,-0.25223397059346986,0.09895526780459057,0.07670666842498539,0.08147829295289608,-0.0174769748516945,0.36819052833287513,41452.0,0.9818181818181818,0.0,0.0,0.0,0.23636363636363636,-0.23581746807317752,0.2351080053041551,0.04961436011707778
-30.86013889,29.07125,10-01-2011,8604.0,9613.0,9538.0,14431.0,10421.0,9470.0,45254.0,0.1613552229196839,-0.04033143655785146,0.20413867912720512,-0.003916244582528307,-0.1613552229196839,-0.36549390204688903,1.7156381486675776,45254.0,0.010101010101010102,0.12121212121212122,0.08080808080808081,0.0,0.25252525252525254,0.8070850830150914,-0.677357338881651,-0.5825672374795223
-27.356667,27.286389,10-01-2011,8784.5,9650.0,9403.0,16613.5,13495.5,10103.0,44596.0,0.10355707595735461,-0.16614460694303357,0.2771510387638603,-0.012963837715845207,-0.10355707595735461,-0.3807081147212149,2.521594684385347,44596.0,0.0,0.0,0.17272727272727273,0.0,0.2545454545454545,-0.5463584048654158,0.7128556399564603,-0.5255285988356379
-27.01011111,26.69808333,11-01-2011,9139.0,10013.5,9990.0,13665.0,10370.0,8796.0,44364.0,0.13709174121073378,-0.017489636225378285,0.15535827520608686,-0.001174794410978073,-0.13709174121073378,-0.29245001641682067,1.8144564036733126,44364.0,0.0,0.44545454545454544,0.19090909090909092,0.0,0.2545454545454545,0.636908303980368,-0.2187968673233995,-0.6463164388180987
-25.73411,27.21422,11-01-2011,10644.0,11542.0,12261.5,17489.0,16152.0,13080.5,43754.0,0.03974317053595303,-0.16646204954141633,0.1757113325826451,0.030226647341777345,-0.03974317053595303,-0.21545450311859812,1.1638391664440184,43754.0,0.24545454545454545,0.0,0.02727272727272727,0.0,0.2545454545454545,0.7468883015339195,-0.29871836701419857,-0.8004676616260437
-26.98472222,26.63227778,11-01-2011,9549.5,10632.0,10665.5,15058.0,16199.0,13044.0,46900.0,-0.036503823143615714,-0.2074838805858887,0.17075825606935227,0.0015729545721328722,0.036503823143615714,-0.13425443292573655,1.4778117955791612,46900.0,0.8272727272727273,0.0,0.0,0.0,0.21818181818181817,-0.052145421153532504,0.5791136293346258,-0.4812302788833721
-27.398611,26.614722,11-01-2011,9216.5,10175.5,9839.5,17038.0,13483.0,10404.0,45040.0,0.11647717964680018,-0.13980176258004465,0.2678262487210482,-0.01678740944291773,-0.11647717964680018,-0.38430342836784837,2.5885504692725005,45040.0,0.0,0.022222222222222223,0.2222222222222222,0.0,0.25555555555555554,0.3716248473656809,0.07939828136116318,-0.5327579994797447
-27.671111,27.236944,11-01-2011,9461.5,10669.0,10794.0,15691.5,13705.5,10815.0,45775.5,0.06755791407286435,-0.12457691439824356,0.1849124992920648,0.0058239761449936835,-0.06755791407286435,-0.25247041336492915,1.2894605197335374,45775.5,0.12727272727272726,0.14545454545454545,0.09090909090909091,0.0,0.2545454545454545,-0.4373837624048227,0.6981598982625379,-0.044858898247313816
-29.160278,26.573333,11-01-2011,,,,,,,,,,,,,,,,0.2909090909090909,0.0,0.0,0.0,0.2545454545454545,0.9562265174741461,0.2408986035054155,-0.9814667816685775
-34.250556,20.9925,11-01-2011,8576.0,9213.0,9458.0,12585.0,14085.0,11673.0,47062.0,-0.05624296962879619,-0.20911666237445187,0.14185909358980112,0.01312195383214604,0.05624296962879619,-0.08561612396100493,1.55913442361385,47062.0,0.7171717171717171,0.0,0.04040404040404041,0.0,0.25252525252525254,-0.6586887471803373,0.771614157674814,-0.7722467602902884
-25.45963889,28.26430556,11-01-2011,9139.0,10141.0,11240.0,13692.0,16356.0,13270.0,42333.5,-0.08865814696485594,-0.23455485526663308,0.09834750521418219,0.05140077639025279,0.08865814696485594,-0.00968935824932625,0.48687502482029715,42333.5,0.9181818181818182,0.0,0.0,0.0,0.2545454545454545,-0.20727833539531132,0.4781343761079385,-0.5352595174333538
-25.81048333,27.90955222,12-01-2011,8598.0,9478.0,9332.0,15405.0,13044.5,10322.0,45102.5,0.08297158122286831,-0.15835275835275767,0.24550268828071212,-0.007761828814460353,-0.08297158122286831,-0.32847426950358044,2.1962245045566005,45102.5,0.0,0.06363636363636363,0.14545454545454545,0.0,0.2545454545454545,0.5234592921908184,-0.004173947035805205,-0.5739466957297998
-27.273889,28.49,12-01-2011,8422.0,9253.0,9303.0,14662.0,11872.5,9669.0,44117.0,0.10512728711677212,-0.12399706515822054,0.22361777592322044,0.002694546238413437,-0.10512728711677212,-0.32874506303999257,1.8312602515035288,44117.0,0.06363636363636363,0.2,0.16363636363636364,0.0,0.2545454545454545,0.4471841867122888,0.734824438403607,-0.7720502883259351
-27.4275,28.525833,12-01-2011,8814.0,10065.5,10145.5,16168.0,15790.5,12553.5,,0.011812193939014623,-0.22141862623762293,0.22887491211735336,0.0039582405620701405,-0.011812193939014623,-0.24068710605636798,1.3766343604278928,,0.4636363636363636,0.0,0.03636363636363636,0.0,0.0,,,
-28.883333,27.89,12-01-2011,8576.0,9484.0,9649.0,15316.0,14079.0,10866.0,44564.5,0.04208198673243735,-0.1950091244748114,0.22699779691568106,0.008623843620968963,-0.04208198673243735,-0.2690797836481184,1.5934653019907592,44564.5,0.20909090909090908,0.045454545454545456,0.02727272727272727,0.0,0.24545454545454545,-0.262457988260723,0.7615850496023707,-0.34390407350062124
-27.00222,28.76528,13-01-2011,8535.0,9462.0,9635.0,14470.0,14580.0,11184.0,,-0.0037865748709122074,-0.21287746443723396,0.20058079236672807,0.009059014504896011,0.0037865748709122074,-0.19679421749581585,1.461873374856365,,0.37272727272727274,0.1,0.0,0.0,0.045454545454545456,-0.5887923733387836,-0.35062431389454707,0.5832544576823105
-27.02314,28.59389,13-01-2011,8752.5,9625.0,9711.0,13888.0,12925.0,10427.0,44524.5,0.03591541416477069,-0.1463414634146335,0.17699902538243073,0.0044476623913942675,-0.03591541416477069,-0.2129144395472014,1.6037627183720238,44524.5,0.15454545454545454,0.2727272727272727,0.02727272727272727,0.0,0.24545454545454545,0.5389567588437081,0.6998667429032551,-0.7428776158565665
-30.534167,24.961944,13-01-2011,9597.5,10695.5,10603.0,15540.0,14008.0,11303.0,45326.5,0.0518478408014077,-0.13409031108952119,0.18884596259036765,-0.004343028851797055,-0.0518478408014077,-0.24069380339177535,1.7195499982584832,45326.5,0.02727272727272727,0.11818181818181818,0.0,0.0,0.22727272727272727,0.4385151478672461,0.5960864696296091,-0.6248095124495118
-28.460833,21.248889,13-01-2011,10630.5,11750.5,12465.5,15034.5,12505.0,11221.0,42645.5,0.09184988834219907,-0.031106347014079154,0.09341818181818148,0.029525933267261197,-0.09184988834219907,-0.18526807016038055,0.6359068293769585,42645.5,0.00909090909090909,0.38181818181818183,0.0,0.0,0.2545454545454545,0.3444344277137752,-0.6841418173169657,-0.16869279649870175
-29.658056,25.973333,14-01-2011,9197.0,10493.0,10879.0,16084.5,14462.0,11439.0,45753.0,0.053115741574320946,-0.1590462833099573,0.19305728113931728,0.018061014411379292,-0.053115741574320946,-0.24617302271363822,1.051021644322395,45753.0,0.09090909090909091,0.05454545454545454,0.045454545454545456,0.0,0.23636363636363636,0.341431643205188,0.3461789909292999,-0.6511234551105541
-28.760833,17.730278,16-01-2011,9629.0,11574.0,12802.0,11334.0,8032.0,7925.0,44768.0,0.17050500877827032,0.18065898194430186,-0.06082200861783204,0.05037742041352129,-0.17050500877827032,-0.10968300016043828,-0.2303901566276391,44768.0,0.10833333333333334,0.7,0.025,0.0,0.25,0.6214807594225051,0.8598947379808884,-0.8986607171926263
-25.513889,31.224444,17-01-2011,8405.5,8942.5,8787.5,14444.0,11195.0,9276.5,44596.0,0.12672101095986535,-0.11185599006828002,0.24348406258743413,-0.008742244782853872,-0.12672101095986535,-0.3702050735472995,3.425068119890925,44596.0,0.01818181818181818,0.06363636363636363,0.10909090909090909,0.0,0.2545454545454545,-0.1894833936217336,0.451785631326408,-0.20325199848303746
-26.861111,28.884722,17-01-2011,8506.0,9481.5,9019.0,19566.0,13831.0,10574.0,45010.0,0.17172201095906767,-0.18657372654155419,0.3689697393737962,-0.024999324342585203,-0.17172201095906767,-0.5406917503328639,2.66715557353831,45010.0,0.0,0.0,0.8363636363636363,0.0,0.24545454545454545,0.6527640132686513,-0.5799760960664462,-0.5287486188464009
-31.554722,29.245556,17-01-2011,8443.5,9451.0,9038.5,18236.0,13890.0,10183.0,46033.0,0.13527983564713897,-0.19018036930722682,0.3372197473830856,-0.022309959706860533,-0.13527983564713897,-0.47249958303022455,2.5152459868186887,46033.0,0.0,0.0,0.7454545454545455,0.0,0.2545454545454545,-0.10802272321428207,0.23072424268147154,-0.23699156510624267
-28.058889,30.373611,17-01-2011,8422.0,9428.0,9555.0,14246.0,11983.0,9835.0,45104.0,0.08627854664684095,-0.11933118490495485,0.19709255913616994,0.006690196491597711,-0.08627854664684095,-0.2833711057830109,1.3941393247741156,45104.0,0.11570247933884298,0.03305785123966942,0.01652892561983471,0.0,0.24793388429752067,0.8821023421869674,-0.4739627338750949,-0.7393339263515374
-25.127778,27.628889,18-01-2011,,,,,,,,,,,,,,,,0.05454545454545454,0.0,0.00909090909090909,0.0,0.23636363636363636,0.9799614186294974,-0.7207395439375036,-0.9071052316450295
-25.20639,27.558,18-01-2011,9870.5,10387.0,9899.5,14931.0,10810.0,8739.0,44418.0,0.16009479041218228,-0.019955654101995474,0.20263385755421678,-0.02403075937199604,-0.16009479041218228,-0.36272864796639903,41.89425478766299,44418.0,0.0,0.07272727272727272,0.16363636363636364,0.0,0.2545454545454545,0.9454570579961885,-0.823468576757522,-0.7235502046318336
-24.69514,27.40906,18-01-2011,9707.0,10428.0,9996.0,17207.0,13631.0,10440.0,45345.0,0.11596082755042443,-0.13313105282846283,0.2650810572363333,-0.02115158636897757,-0.11596082755042443,-0.3810418847867577,4.114458518772016,45345.0,0.0,0.06611570247933884,0.2892561983471074,0.0,0.2396694214876033,0.8578812705446698,-0.7810143245934454,-0.6812365075880773
-25.681111,31.783333,18-01-2011,9452.5,10386.0,10437.0,15656.0,12424.0,9872.0,45514.5,0.1150997150997147,-0.08934677772906581,0.2000153297819331,0.002449214810546019,-0.1150997150997147,-0.31511504488164777,1.7666971327984595,45514.5,0.06363636363636363,0.2818181818181818,0.16363636363636364,0.0,0.24545454545454545,0.20887799221607872,0.7303569293901977,-0.6652743669843485
-27.802778,28.768333,18-01-2011,8856.5,9769.0,9748.0,13224.5,11309.0,9619.0,,0.07807691523834726,-0.07306196033779262,0.1513331156817928,-0.0010759850386842186,-0.07807691523834726,-0.22941003092014006,1.6430360603052763,,0.23636363636363636,0.08181818181818182,0.0,0.0,0.0,,,
-27.398611,26.614722,18-01-2011,9216.5,10175.5,9839.5,17038.0,13483.0,10404.0,45040.0,0.11647717964680018,-0.13980176258004465,0.2678262487210482,-0.01678740944291773,-0.11647717964680018,-0.38430342836784837,2.5885504692725005,45040.0,0.0,0.022222222222222223,0.2222222222222222,0.0,0.25555555555555554,0.3716248473656809,0.07939828136116318,-0.5327579994797447
-31.104278,29.399722,18-01-2011,,,,,,,,,,,,,,,,0.0,0.06363636363636363,0.09090909090909091,0.0,0.2545454545454545,0.8894300176329706,-0.9609052895505479,-0.7237600101112268
-31.396,29.2651,18-01-2011,9213.0,10838.0,11152.0,16012.0,13677.0,11170.0,46277.0,0.07864865775202912,-0.11580664899041357,0.17891326756000525,0.01427921782628461,-0.07864865775202912,-0.25756192531203437,0.8786837823178385,46277.0,0.010101010101010102,0.32323232323232326,0.04040404040404041,0.0,0.25252525252525254,0.7329084404870234,0.6708582852874674,-0.7873365770590981
-33.38056,19.30167,18-01-2011,9643.0,10739.0,11380.0,15963.0,17117.0,14398.0,47713.0,-0.034885126964933386,-0.22896323951751785,0.16761145448560816,0.028979610289795975,0.034885126964933386,-0.13272632752067476,0.961078723315011,47713.0,0.7777777777777778,0.0,0.1414141414141414,0.0,0.25252525252525254,-0.5923178055046269,0.6726975143858243,-0.5027768465552793
-33.31388889,19.07472222,18-01-2011,8910.5,9769.0,10265.5,14531.0,13429.0,11241.5,46594.5,0.03941344778254636,-0.15777222174325306,0.1720202447926112,0.02478225061768437,-0.03941344778254636,-0.21143369257515754,1.1471023262067914,46594.5,0.6090909090909091,0.0,0.0,0.0,0.2545454545454545,0.1448033673978555,0.5405134305864169,-0.8794312724239649
-27.495556,26.074722,18-01-2011,9313.5,10751.5,11009.5,17730.5,17054.5,13206.0,46052.0,0.01943366393560437,-0.2266776954614104,0.23385525400139098,0.011856072790772429,-0.01943366393560437,-0.2532889179369954,1.205582162908743,46052.0,0.4,0.0,0.13636363636363635,0.0,0.23636363636363636,-0.7789495639159795,0.7988388017868808,-0.7684932363292946
-24.39619444,27.08983333,19-01-2011,9605.0,10088.0,9650.0,11806.0,9452.0,8254.0,45214.0,0.11073478219964197,0.032548618219037706,0.10048471290081983,-0.022190698145708676,-0.11073478219964197,-0.21121949510046178,-2.3128084102125,45214.0,0.01,0.06,0.0,0.0,0.25,0.9513227397212272,-0.7022866337047144,-0.7374214503356624
-26.970278,27.211111,19-01-2011,9569.0,10900.0,11327.0,11311.0,9057.0,8261.0,44091.0,0.11066378633149986,0.09234854938116906,-0.0007067762169802956,0.019210869663022365,-0.11066378633149986,-0.10995701011451955,-0.00532871511356817,44091.0,0.030303030303030304,0.7171717171717171,0.0,0.0,0.24242424242424243,0.8672512374281566,0.5946499542260243,-0.8819172332437538
-26.880278,26.965,19-01-2011,8726.5,9642.5,9426.5,14268.5,14231.0,11338.5,45589.5,0.00131581255811505,-0.19220055710306327,0.20434690863051191,-0.011327285122449992,-0.00131581255811505,-0.20566272118862697,2.2501045587619823,45589.5,0.4909090909090909,0.0,0.0,0.0,0.19090909090909092,-0.02686087038897512,0.6101410443639315,-0.7485765180612065
-27.273889,28.49,19-01-2011,8422.0,9253.0,9303.0,14662.0,11872.5,9669.0,44117.0,0.10512728711677212,-0.12399706515822054,0.22361777592322044,0.002694546238413437,-0.10512728711677212,-0.32874506303999257,1.8312602515035288,44117.0,0.06363636363636363,0.2,0.16363636363636364,0.0,0.2545454545454545,0.4471841867122888,0.734824438403607,-0.7720502883259351
-27.3,28.586944,19-01-2011,8491.0,9482.0,9721.0,14054.0,13776.0,10819.0,,0.009989220265900073,-0.18462464528334258,0.18225026288117696,0.012445971983544175,-0.009989220265900073,-0.19223948314707703,1.2453296545381245,,0.35454545454545455,0.045454545454545456,0.0,0.0,0.0,,,
-27.044444,27.005,19-01-2011,8915.5,9907.0,9504.0,16944.0,13894.0,10115.0,44983.5,0.09890394967248169,-0.16751397000125975,0.28130671506351984,-0.02076142393488218,-0.09890394967248169,-0.3802106647360015,2.6187040230896117,44983.5,0.0,0.07272727272727272,0.1,0.0,0.2545454545454545,0.4798352133845056,0.7455957281538271,-0.7165406765718928
-30.568333,29.422778,19-01-2011,8525.0,9362.0,9108.0,17143.0,13661.0,10612.0,45478.0,0.113037267887287,-0.18672631716109897,0.30608357776846484,-0.013752030319436852,-0.113037267887287,-0.41912084565575186,2.557451142657043,45478.0,0.0,0.0,0.6262626262626263,0.0,0.25252525252525254,-0.7738997649119458,0.9223514367324221,-0.6472009798089066
-30.570833,29.150556,19-01-2011,8488.0,9503.0,9565.0,14521.5,11016.0,9430.5,45232.0,0.1372687224669598,-0.07373653686826809,0.2057791709048629,0.0032515208726662304,-0.1372687224669598,-0.34304789337182273,1.5015146925174008,45232.0,0.03636363636363636,0.02727272727272727,0.01818181818181818,0.0,0.21818181818181817,0.9486921486103926,-0.6358113190746773,-0.8396216300971454
-34.031944,22.053333,19-01-2011,7785.0,8016.0,8101.0,9634.0,8837.0,8008.0,40478.0,0.04314871961453066,-0.04871536225004422,0.08643924443191381,0.005273934355028819,-0.04314871961453066,-0.12958796404644446,-26.16040955633185,40478.0,0.06060606060606061,0.10101010101010101,0.09090909090909091,0.0,0.25252525252525254,0.8230399441999046,0.0782719675545857,-0.9244441903467041
-33.13083,18.86278,19-01-2011,9838.0,11531.0,13022.0,17131.0,17547.0,14421.0,48270.0,-0.01199607820520211,-0.20689180823990577,0.13627168109309146,0.060725776890807395,0.01199607820520211,-0.12427560288788934,0.4782578332324574,48270.0,0.5757575757575758,0.08080808080808081,0.030303030303030304,0.0,0.25252525252525254,-0.45478275275797136,0.80323760897465,-0.737373150472529
-33.7075,18.97444444,19-01-2011,9430.0,10659.0,11176.0,15426.0,14794.0,12459.0,47899.5,0.020913302448709394,-0.16245629198915587,0.15976242387790332,0.02367758186397974,-0.020913302448709394,-0.18067572632661272,0.9036400748426526,47899.5,0.42727272727272725,0.00909090909090909,0.0,0.0,0.2545454545454545,-0.07749129843093229,0.40594739182896494,-0.5459114505625485
