Latitude,Longitude,Sample Date,med_blue,med_green,med_red,med_nir,med_swir16,med_swir22,med_st_b10,med_NDMI,med_MNDWI,med_NDVI,med_NDTI,med_NDBI,med_UrbanScore,med_EVI,median_LST,urban_ratio,water_ratio,veg_ratio,bare_ratio,hot_ratio,corr_NDVI_LST,corr_NDBI_LST,corr_MNDWI_LST
-28.141944,26.417778,04-01-2011,9085.5,9840.0,9679.0,14391.0,13799.5,11265.0,45407.0,0.020982245792022063,-0.16749508238329844,0.19576235978396264,-0.008248373379783758,-0.020982245792022063,-0.2167446055759847,2.723856870339263,45407.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,-0.3866993992651496,0.2108337520819196,0.1197615239192033
-27.398611,26.614722,04-01-2011,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,44909.5,0.09501208603137042,-0.11166016471608102,0.21018661154768556,-0.005939233298974104,-0.09501208603137042,-0.305198697579056,1.9608877569583123,44909.5,0.0,0.0,0.0,0.0,0.25,0.363134385923052,0.35960499034501914,-0.8552056020634533
-33.501667,21.624167,04-01-2011,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.25,0.9907574457832465,-0.9015679051098006,-0.9548095121404665
-32.502778,19.535833,04-01-2011,10579.0,13104.0,14613.0,17653.0,19330.0,16984.0,48033.5,-0.0453451585863774,-0.191959055312326,0.09421682266162495,0.0544431215499511,0.0453451585863774,-0.04887166407524755,0.29242578733719277,48033.5,0.6875,0.125,0.0,0.0,0.25,-0.6704235879225625,0.8972802715602821,-0.7595428100718621
-25.45963889,28.26430556,04-01-2011,9139.0,9926.0,11096.0,13959.0,15156.5,12552.5,42157.0,-0.0411292953924884,-0.20853184491179028,0.1142686090600674,0.05565597945009963,0.0411292953924884,-0.073139313667579,0.5967815900279269,42157.0,0.875,0.0,0.0,0.0,0.25,0.6659568326661044,0.09525671833895671,-0.5726316459847669
-27.495556,26.074722,04-01-2011,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,45910.5,-0.005709376125938844,-0.24321639029738168,0.21700929506750724,0.021961478857648785,0.005709376125938844,-0.2112999189415684,0.9993594850884941,45910.5,0.45,0.0,0.0,0.0,0.25,-0.6748480517039311,0.686311469731269,-0.6979981032995493
-26.648056,27.089444,05-01-2011,8535.0,9597.0,8963.5,19310.5,12954.5,9447.5,44131.5,0.1969936463660307,-0.14888144912755183,0.36595458725330565,-0.03413162360927759,-0.1969936463660307,-0.5629482336193363,2.8488436123347705,44131.5,0.0,0.0,0.8125,0.0,0.25,0.06172039343348718,-0.08412924948690621,0.08983987369443336
-26.970278,27.211111,05-01-2011,9671.5,11040.0,11496.0,10218.0,7946.5,7735.0,43899.0,0.1250516116601056,0.16293155663234318,-0.05885603757944157,0.02023429179978692,-0.1250516116601056,-0.06619557408066401,-0.4798197859958629,43899.0,0.0,1.0,0.0,0.0,0.25,0.7559640323578005,0.2908539991383758,-0.633404644285918
-27.38972222,26.46388889,05-01-2011,10130.0,11597.0,11926.0,11481.0,8583.0,8196.5,44683.5,0.1444377990430615,0.14935579781962266,-0.019011406844106384,0.013986311269820967,-0.1444377990430615,-0.12542639219895513,-0.15751097267449868,44683.5,0.0625,0.8125,0.0,0.0,0.25,0.872851179741578,0.7837270027795665,-0.9320639697838057
-27.044444,27.005,05-01-2011,8882.5,9908.0,9503.5,17418.5,13987.0,10115.0,44809.5,0.10926430083902466,-0.17070516844528075,0.2939974741846806,-0.020838162944646108,-0.10926430083902466,-0.40326177502370525,2.529804711221881,44809.5,0.0,0.0,0.25,0.0,0.25,-0.5236231217028037,0.556229368748146,-0.48596909932615834
-30.830556,26.921389,06-01-2011,4189.0,4491.0,4479.0,5266.5,3672.5,3764.5,22100.0,0.1783197225640432,0.10026336742818522,0.08080652608896331,-0.0013377926421404534,-0.1783197225640432,-0.2591262486530065,2.719267955800729,22100.0,0.0,0.25,0.0,0.0,0.25,0.8421545485055639,-0.8389993182441893,-0.2129352854022601
-27.00222,28.76528,06-01-2011,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,,0.02688041302680549,-0.1460357323816441,0.15956233365721703,0.013035950707811321,-0.02688041302680549,-0.18644274668402253,1.2052460271874248,,0.15,0.2,0.0,0.0,0.1,-0.5454055633061811,-0.38293243887175926,0.5720915751130586
-27.02314,28.59389,06-01-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,44360.0,0.05113662351918744,-0.01981122800117973,0.0629755544762827,0.007935915615593165,-0.05113662351918744,-0.11411217799547013,0.6113056752873454,44360.0,0.3125,0.5,0.0,0.0,0.25,0.9192881882262613,0.7332403596129892,-0.9239204021606358
-30.679722,26.7125,06-01-2011,9235.5,10548.0,11938.0,13400.0,7764.0,7659.0,43283.0,0.26630126630126505,0.15203145478374755,0.05769989738732317,0.06181624121675682,-0.26630126630126505,-0.3240011636885882,0.23187578309622223,43283.0,0.0,0.9,0.0,0.0,0.2,0.9499708143617221,0.8551876196403909,-0.9489168233987378
-30.160091,27.40124,06-01-2011,9063.0,10060.0,10522.5,14158.0,12037.5,10023.5,44619.5,0.08094901796109989,-0.08948976128521287,0.14730252628593365,0.02247054536620905,-0.08094901796109989,-0.22825154424703353,0.9750308426755245,44619.5,0.0625,0.4375,0.0,0.0,0.25,0.7791048800097425,0.9474482293769975,-0.9224595264104036
-32.595833,19.009444,06-01-2011,9227.5,10334.0,10903.5,15218.5,14735.0,12208.5,47629.0,0.016141686280401236,-0.17555546691132407,0.1651864328918147,0.026815773984696756,-0.016141686280401236,-0.18132811917221595,0.943437479502364,47629.0,0.4375,0.0,0.0,0.0,0.25,-0.353308462356289,0.789587807894471,-0.6896566745110912
-25.99136,27.84208,10-01-2011,10629.0,11771.5,11898.0,18631.5,16495.0,12815.0,43996.0,0.060823025351230374,-0.1671059381246346,0.22055716601975067,0.005344430596337036,-0.060823025351230374,-0.281380191370981,1.6338687760846198,43996.0,0.0,0.0,0.0625,0.0,0.1875,-0.5177317980540131,0.7175768487042172,-0.7710172143851993
-26.73806,27.59194,10-01-2011,8719.0,9167.0,8961.0,9089.5,7963.0,7740.0,43734.0,0.066060694912769,0.07028604786923486,0.00711891637350762,-0.011363636363636302,-0.066060694912769,-0.07317961128627662,-0.12667586750789142,43734.0,0.0,1.0,0.0,0.0,0.0,0.44487815596393465,-0.3732288419995482,-0.24798887368777436
-26.45,28.085833,10-01-2011,9502.5,10720.0,12540.0,15210.0,17974.0,14201.0,41467.5,-0.08329315332690428,-0.2528054645570494,0.09621621621621587,0.07824591573516734,0.08329315332690428,-0.012923062889311596,0.34797794836371987,41467.5,1.0,0.0,0.0,0.0,0.25,0.0044255109625304075,-0.1562374341314783,-0.005180397732052907
-30.86013889,29.07125,10-01-2011,9396.0,10724.5,11634.0,14558.0,11450.0,10000.5,45359.0,0.11950169178714197,-0.032717761392590444,0.11163714111178943,0.040678041907999014,-0.11950169178714197,-0.2311388328989314,0.5261642553804036,45359.0,0.0,0.4375,0.0,0.0,0.25,0.857646075233625,0.8123732923171842,-0.8792448886190471
-27.356667,27.286389,10-01-2011,8718.0,9502.5,9290.0,16828.5,12665.5,9643.0,44381.0,0.1411473520037969,-0.14268314687838263,0.2886268353848794,-0.011307702540907218,-0.1411473520037969,-0.4297741873886763,2.6231818498155386,44381.0,0.0,0.0,0.4375,0.0,0.25,-0.13700087601023234,0.8094049067346327,-0.5098024736988126
-27.01011111,26.69808333,11-01-2011,9344.0,10433.5,10728.5,12433.5,9579.5,8531.5,44339.0,0.1296506609730608,0.04267226302903092,0.0736119506087554,0.013940081277761961,-0.1296506609730608,-0.2032626115818162,0.6337818749535257,44339.0,0.0,0.5625,0.0625,0.0,0.1875,0.8741973978169489,-0.26971647762373374,-0.8706655734926253
-25.73411,27.21422,11-01-2011,16362.5,17765.0,17879.5,21914.0,22170.5,17965.5,43105.5,-0.005818371536481063,-0.11031538355598375,0.1013859047331848,0.003212276788845395,0.005818371536481063,-0.09556753319670375,1.558143127486169,43105.5,0.5625,0.0,0.0,0.0,0.25,0.8453180359620975,-0.04671694125629167,-0.6957241699407718
-26.98472222,26.63227778,11-01-2011,9414.0,10207.0,10262.5,13683.0,14011.5,11850.5,46784.0,-0.01186156095975731,-0.15709065383900672,0.14284521099997854,0.0027113510344658996,0.01186156095975731,-0.13098365004022122,1.837397937258233,46784.0,0.8125,0.0,0.0,0.0,0.25,-0.15339864000040013,0.5398074613381009,-0.39100751241565157
-27.398611,26.614722,11-01-2011,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,44909.5,0.09501208603137042,-0.11166016471608102,0.21018661154768556,-0.005939233298974104,-0.09501208603137042,-0.305198697579056,1.9608877569583123,44909.5,0.0,0.0,0.0,0.0,0.25,0.363134385923052,0.35960499034501914,-0.8552056020634533
-27.671111,27.236944,11-01-2011,9693.5,10943.0,11237.5,14887.0,13522.0,11403.0,46121.0,0.04804815375409185,-0.10541590026568524,0.13969645352064103,0.013277428371767935,-0.04804815375409185,-0.18774460727473288,0.9492288084895992,46121.0,0.25,0.3125,0.0,0.0,0.25,9.970379107906032e-05,0.6364597877365732,-0.4398610082158899
-29.160278,26.573333,11-01-2011,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
-34.250556,20.9925,11-01-2011,8456.0,9019.0,9192.0,12323.0,13161.0,10800.5,46597.0,-0.03288337780568187,-0.18674481514878186,0.14552637694631587,0.009499752896600905,0.03288337780568187,-0.112642999140634,1.929857001972339,46597.0,0.75,0.0,0.0,0.0,0.25,-0.7593014184396736,0.914549193439737,-0.7731068763757396
-25.45963889,28.26430556,11-01-2011,9139.0,9926.0,11096.0,13959.0,15156.5,12552.5,42157.0,-0.0411292953924884,-0.20853184491179028,0.1142686090600674,0.05565597945009963,0.0411292953924884,-0.073139313667579,0.5967815900279269,42157.0,0.875,0.0,0.0,0.0,0.25,0.6659568326661044,0.09525671833895671,-0.5726316459847669
-25.81048333,27.90955222,12-01-2011,8693.0,9753.0,9553.5,16870.5,13408.0,10257.0,45209.0,0.11435507042951232,-0.15780838478476683,0.2769073569482279,-0.010333307435319659,-0.11435507042951232,-0.3912624273777402,2.0336297943301607,45209.0,0.0,0.15,0.45,0.0,0.2,0.7386658515762022,-0.08605170333842549,-0.8189971110617263
-27.273889,28.49,12-01-2011,8456.5,9060.0,9407.5,12333.0,9264.5,8181.0,43282.0,0.14207662923949466,-0.011159922508117488,0.134564522435086,0.01881684039528892,-0.14207662923949466,-0.27664115167458064,1.3657158862797933,43282.0,0.0,0.5,0.0,0.0,0.25,0.4474777645005027,0.18447236663506603,-0.5591996489362054
-27.4275,28.525833,12-01-2011,9231.0,10794.0,11296.0,16767.0,18026.5,15340.5,,-0.03619929009728818,-0.2509498447285778,0.19495421016997402,0.02272521502942498,0.03619929009728818,-0.15875492007268585,0.8932828266335703,,0.95,0.0,0.0,0.0,0.0,,,
-28.883333,27.89,12-01-2011,8398.5,9248.0,9399.5,14007.5,12553.5,9979.0,44203.0,0.054741914837543565,-0.15161800793523314,0.19686418592728588,0.00812441346024932,-0.054741914837543565,-0.2516061007648295,1.5532409748204867,44203.0,0.0,0.0,0.0,0.0,0.25,-0.10233209835514018,0.32297366267442423,-0.1254326327991261
-27.00222,28.76528,13-01-2011,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,,0.02688041302680549,-0.1460357323816441,0.15956233365721703,0.013035950707811321,-0.02688041302680549,-0.18644274668402253,1.2052460271874248,,0.15,0.2,0.0,0.0,0.1,-0.5454055633061811,-0.38293243887175926,0.5720915751130586
-27.02314,28.59389,13-01-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,44360.0,0.05113662351918744,-0.01981122800117973,0.0629755544762827,0.007935915615593165,-0.05113662351918744,-0.11411217799547013,0.6113056752873454,44360.0,0.3125,0.5,0.0,0.0,0.25,0.9192881882262613,0.7332403596129892,-0.9239204021606358
-30.534167,24.961944,13-01-2011,9795.0,10835.0,10773.5,15132.5,13586.0,11169.0,45025.0,0.05385030555217002,-0.11264894967446006,0.1682621786458729,-0.0028461022282897804,-0.05385030555217002,-0.22211248419804291,1.726473384030391,45025.0,0.0,0.25,0.0,0.0,0.25,0.716917945471322,0.6513830516228784,-0.7975073526245354
-28.460833,21.248889,13-01-2011,10832.0,12046.5,13063.0,14599.0,12067.0,11038.5,42430.5,0.09495237380934489,-0.0008501461836730428,0.05552743836309719,0.04048268583603799,-0.09495237380934489,-0.15047981217244208,0.3271426137331715,42430.5,0.0,0.5,0.0,0.0,0.25,0.9560563780952689,0.20425330590446156,-0.8930796782377511
-29.658056,25.973333,14-01-2011,9396.0,10765.0,11157.5,14001.0,12520.0,10583.0,45604.0,0.055842539874061854,-0.07537041013527991,0.11302343144464054,0.017903979929296304,-0.055842539874061854,-0.1688659713187024,0.6785100696764276,45604.0,0.05,0.15,0.0,0.0,0.15,0.7303455057467587,-0.0007389016799663905,-0.6924680352349246
-28.760833,17.730278,16-01-2011,9557.0,11426.0,12802.0,11190.0,7687.5,7645.0,44344.0,0.18553833929280794,0.19559473670442257,-0.06718906302100673,0.05679379230642209,-0.18553833929280794,-0.11834927627180121,-0.24685308260083766,44344.0,0.0,1.0,0.0,0.0,0.25,0.8442145219202966,-0.34008810635879266,-0.8730772852906483
-25.513889,31.224444,17-01-2011,8486.0,9116.5,9137.5,14776.0,12424.0,9895.0,44623.0,0.0864705882352938,-0.15354796778161997,0.23578731678758763,0.0011504327818560253,-0.0864705882352938,-0.32225790502288143,2.3663337250293375,44623.0,0.125,0.0,0.0,0.0,0.25,-0.2362604946133541,0.15753750267687858,0.018319706731720634
-26.861111,28.884722,17-01-2011,8691.0,9550.0,9241.5,17658.5,13746.5,10574.0,45396.5,0.12456615188664187,-0.18013435494602117,0.31289962825278694,-0.016416997046536912,-0.12456615188664187,-0.43746578013942883,2.6548700479434437,45396.5,0.0,0.0,0.75,0.0,0.25,0.23363716553204641,0.42170692868702064,-0.44039396094031663
-31.554722,29.245556,17-01-2011,8558.0,9449.0,8850.0,19619.0,13890.0,10042.0,46239.5,0.1709689934047564,-0.19028235999828533,0.3782711019003113,-0.032734029181922336,-0.1709689934047564,-0.5492400953050678,3.1543643819566123,46239.5,0.0,0.0,0.8125,0.0,0.25,0.42853442945761094,-0.3861738897515761,-0.39560277386268305
-28.058889,30.373611,17-01-2011,8452.5,9326.0,9431.0,14514.0,12189.5,9706.0,44904.0,0.08704851423970608,-0.13309009783644288,0.21227813739820334,0.005597910113557576,-0.08704851423970608,-0.2993266516379094,1.6487722598851517,44904.0,0.1875,0.0,0.0,0.0,0.25,-0.31095691216526405,0.9144714169101007,-0.6496965466385645
-25.127778,27.628889,18-01-2011,4984.0,5189.5,5122.0,7814.0,6664.0,5222.0,22583.0,0.07943086061610664,-0.12439363900957418,0.20810142238713505,-0.006546089317751961,-0.07943086061610664,-0.2875322830032417,5.766923736074912,22583.0,0.125,0.0,0.0,0.0,0.25,0.9942618901624789,-0.5677257243780245,-0.9723699582701094
-25.20639,27.558,18-01-2011,10039.0,10466.5,9985.0,14137.5,10315.5,8536.0,44583.0,0.1562998405103662,0.007265903185448912,0.17214219090061075,-0.023543505366354432,-0.1562998405103662,-0.32844203141097694,-8.345056270097134,44583.0,0.0,0.125,0.0,0.0,0.25,0.9418065491135774,-0.9006418561418926,-0.47944231873239856
-24.69514,27.40906,18-01-2011,9921.0,10647.0,10524.0,15543.0,11919.5,9642.5,45279.0,0.13194355939918023,-0.056388895043537744,0.1925422948555638,-0.0058098342071701585,-0.13194355939918023,-0.324485854254744,2.931316434995843,45279.0,0.0,0.0,0.0,0.0,0.25,0.9580118007876476,-0.8104288997678128,-0.7418020675346995
-25.681111,31.783333,18-01-2011,9686.5,10809.0,11154.0,13298.5,10191.0,9261.0,45287.0,0.13229315225951965,0.02942857142857129,0.08770064410591928,0.015708236579702155,-0.13229315225951965,-0.21999379636543892,0.7077791346248957,45287.0,0.125,0.625,0.0,0.0,0.25,-0.15285849632428541,0.853672286606622,-0.6404389700777926
-27.802778,28.768333,18-01-2011,8857.5,9803.5,9811.5,12128.5,9325.0,8486.0,,0.13067797795231487,0.02501502992916316,0.10560619872379169,0.00040785113433596535,-0.13067797795231487,-0.23628417667610657,1.2682686518145214,,0.0,0.3125,0.0,0.0,0.0,,,
-27.398611,26.614722,18-01-2011,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,44909.5,0.09501208603137042,-0.11166016471608102,0.21018661154768556,-0.005939233298974104,-0.09501208603137042,-0.305198697579056,1.9608877569583123,44909.5,0.0,0.0,0.0,0.0,0.25,0.363134385923052,0.35960499034501914,-0.8552056020634533
-31.104278,29.399722,18-01-2011,,,,,,,,,,,,,,,,0.0,0.15,0.0,0.0,0.25,0.8036478696811291,-0.9532322422731067,-0.35247787134704
-31.396,29.2651,18-01-2011,9782.5,11835.5,13003.0,12488.0,8894.0,8335.0,45330.0,0.16808530539706218,0.14189922574109293,-0.02020320897571684,0.04700364353725045,-0.16808530539706218,-0.14788209642134534,-0.07512435633743192,45330.0,0.0,1.0,0.0,0.0,0.25,0.7669421191514177,0.6558813058774677,-0.7037842507756927
-33.38056,19.30167,18-01-2011,9572.0,10665.5,11320.5,15820.0,16377.5,13975.0,47735.5,-0.01731500892926464,-0.21121916947084196,0.16578544978906004,0.02979168561812049,0.01731500892926464,-0.1484704408597954,0.9410030115442451,47735.5,0.75,0.0,0.0,0.0,0.2,-0.7711019319529709,0.8289738682962721,-0.7289653742202293
-33.31388889,19.07472222,18-01-2011,8765.0,9546.5,9965.0,13162.5,12786.0,10889.0,46348.5,0.014509509220186083,-0.14505765140490254,0.13825532374878333,0.021448889116674672,-0.014509509220186083,-0.15276483296896942,1.1077813192904502,46348.5,0.5,0.0,0.0,0.0,0.25,0.76281517603673,-0.5565808854064888,-0.8027211136884517
-27.495556,26.074722,18-01-2011,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,45910.5,-0.005709376125938844,-0.24321639029738168,0.21700929506750724,0.021961478857648785,0.005709376125938844,-0.2112999189415684,0.9993594850884941,45910.5,0.45,0.0,0.0,0.0,0.25,-0.6748480517039311,0.686311469731269,-0.6979981032995493
-24.39619444,27.08983333,19-01-2011,,,,,,,,,,,,,,,,0.0,0.0625,0.0,0.0,0.25,0.9633784912597069,-0.8746825905864696,-0.5888967695849856
-26.970278,27.211111,19-01-2011,9671.5,11040.0,11496.0,10218.0,7946.5,7735.0,43899.0,0.1250516116601056,0.16293155663234318,-0.05885603757944157,0.02023429179978692,-0.1250516116601056,-0.06619557408066401,-0.4798197859958629,43899.0,0.0,1.0,0.0,0.0,0.25,0.7559640323578005,0.2908539991383758,-0.633404644285918
-26.880278,26.965,19-01-2011,8695.0,9582.5,9354.5,14265.0,14182.0,11071.5,45590.5,0.0029177066122965415,-0.1935449935828644,0.20790025191049682,-0.012039921846121288,-0.0029177066122965415,-0.21081795852279336,2.3697036965543408,45590.5,0.375,0.0,0.0,0.0,0.25,-0.2535238795260648,0.763374601596839,-0.8257644848896387
-27.273889,28.49,19-01-2011,8456.5,9060.0,9407.5,12333.0,9264.5,8181.0,43282.0,0.14207662923949466,-0.011159922508117488,0.134564522435086,0.01881684039528892,-0.14207662923949466,-0.27664115167458064,1.3657158862797933,43282.0,0.0,0.5,0.0,0.0,0.25,0.4474777645005027,0.18447236663506603,-0.5591996489362054
-27.3,28.586944,19-01-2011,8561.0,9636.0,9929.5,14954.0,14753.0,11537.5,,0.006766082068199392,-0.20980770019270897,0.2019209516346165,0.015000894431524803,-0.006766082068199392,-0.2086870337028159,1.2166448738437579,,0.375,0.0,0.0,0.0,0.0,,,
-27.044444,27.005,19-01-2011,8882.5,9908.0,9503.5,17418.5,13987.0,10115.0,44809.5,0.10926430083902466,-0.17070516844528075,0.2939974741846806,-0.020838162944646108,-0.10926430083902466,-0.40326177502370525,2.529804711221881,44809.5,0.0,0.0,0.25,0.0,0.25,-0.5236231217028037,0.556229368748146,-0.48596909932615834
-30.568333,29.422778,19-01-2011,8429.5,9196.5,8964.5,16880.0,12987.5,10366.5,45182.5,0.1303256047543312,-0.17088892895780666,0.3062740621795728,-0.012774626947855226,-0.1303256047543312,-0.436599666933904,2.6573673078859548,45182.5,0.0,0.0,0.5,0.0,0.25,-0.7722171075881652,0.9061803741428694,-0.8459589268884589
-30.570833,29.150556,19-01-2011,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
-34.031944,22.053333,19-01-2011,7784.0,7859.0,7826.0,9058.0,8310.0,7822.0,40384.0,0.04306771073238115,-0.027892881439792024,0.07296849087893821,-0.002103920943576652,-0.04306771073238115,-0.11603620161131936,-1.302325581395404,40384.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.5132754699738842,0.33173376446622427,-0.7080038632496264
-33.13083,18.86278,19-01-2011,9873.5,11456.5,12122.5,15187.0,14527.0,12799.0,48196.0,0.022211752036077198,-0.11817114707410427,0.11221369852981523,0.028245472666355537,-0.022211752036077198,-0.13442545056589245,0.5522915277452336,48196.0,0.5,0.25,0.0,0.0,0.25,-0.08461794577271627,0.759564744320727,-0.7230097925812725
-33.7075,18.97444444,19-01-2011,8918.0,9913.0,10330.5,14270.0,13652.0,11469.5,47751.0,0.022133085022562775,-0.15866751538298257,0.16013902156460172,0.02062390396917519,-0.022133085022562775,-0.1822721065871645,1.0512061052406763,47751.0,0.5,0.0,0.0,0.0,0.25,0.502036318395287,-0.17034059169151936,-0.3919112733374826
-25.57877778,29.12747222,19-01-2011,9017.0,10076.0,11586.5,13560.0,16388.0,13014.0,42298.0,-0.09443034593295013,-0.23851269649334858,0.07848010657546746,0.06972879399884561,0.09443034593295013,0.015950239357482673,0.31928490535511844,42298.0,0.75,0.0625,0.0,0.0,0.25,0.7300608149214523,0.47882139198586177,-0.6578809914636815
-26.006389,29.253889,20-01-2011,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
-27.02314,28.59389,20-01-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,44360.0,0.05113662351918744,-0.01981122800117973,0.0629755544762827,0.007935915615593165,-0.05113662351918744,-0.11411217799547013,0.6113056752873454,44360.0,0.3125,0.5,0.0,0.0,0.25,0.9192881882262613,0.7332403596129892,-0.9239204021606358
-30.679722,26.7125,20-01-2011,9235.5,10548.0,11938.0,13400.0,7764.0,7659.0,43283.0,0.26630126630126505,0.15203145478374755,0.05769989738732317,0.06181624121675682,-0.26630126630126505,-0.3240011636885882,0.23187578309622223,43283.0,0.0,0.9,0.0,0.0,0.2,0.9499708143617221,0.8551876196403909,-0.9489168233987378
-28.460833,21.248889,20-01-2011,10832.0,12046.5,13063.0,14599.0,12067.0,11038.5,42430.5,0.09495237380934489,-0.0008501461836730428,0.05552743836309719,0.04048268583603799,-0.09495237380934489,-0.15047981217244208,0.3271426137331715,42430.5,0.0,0.5,0.0,0.0,0.25,0.9560563780952689,0.20425330590446156,-0.8930796782377511
-30.77586667,29.03221667,20-01-2011,,,,,,,,,,,,,,,,0.0,0.1,0.0,0.0,0.2,0.770245841787123,-0.8868525575844883,-0.0017743918107197187
-24.925278,29.324444,21-01-2011,8655.0,9112.0,9276.5,13185.0,13904.5,11277.0,43207.0,-0.026560106314254504,-0.20822018986379248,0.1740088596042109,0.008945808521630318,0.026560106314254504,-0.14744875328995638,2.4847425301970123,43207.0,0.8,0.0,0.0,0.0,0.15,-0.7035565911404782,0.690488331094586,-0.6002907125223214
-28.460833,21.248889,21-01-2011,10832.0,12046.5,13063.0,14599.0,12067.0,11038.5,42430.5,0.09495237380934489,-0.0008501461836730428,0.05552743836309719,0.04048268583603799,-0.09495237380934489,-0.15047981217244208,0.3271426137331715,42430.5,0.0,0.5,0.0,0.0,0.25,0.9560563780952689,0.20425330590446156,-0.8930796782377511
